"date","state","previous_day_admission_influenza_confirmed","previous_day_admission_influenza_confirmed_coverage","previous_day_deaths_influenza","previous_day_deaths_influenza_coverage","previous_day_admission_adult_covid_confirmed","previous_day_admission_adult_covid_confirmed_coverage","previous_day_admission_pediatric_covid_confirmed","previous_day_admission_pediatric_covid_confirmed_coverage","deaths_covid","deaths_covid_coverage"
2020-02-16,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-16,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-16,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-16,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-16,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-16,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-17,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-17,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-17,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-17,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-17,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-17,"WV",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-17,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-17,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-17,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-17,"KS",NA,0,NA,0,NA,0,NA,0,0,2
2020-02-18,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-18,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-18,"KS",NA,0,NA,0,NA,0,NA,0,0,2
2020-02-18,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-18,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-18,"WV",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-18,"IL",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-18,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-18,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-18,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-18,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-18,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-19,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-19,"KS",NA,0,NA,0,NA,0,NA,0,0,2
2020-02-19,"WV",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-19,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-19,"IL",NA,0,NA,0,NA,0,NA,0,0,2
2020-02-19,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-19,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-19,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-19,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-19,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-19,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-19,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-20,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-20,"WV",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-20,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-20,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-20,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-20,"IL",NA,0,NA,0,NA,0,NA,0,0,2
2020-02-20,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-20,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-20,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-20,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-20,"KS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-20,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-21,"KS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-21,"IL",NA,0,NA,0,NA,0,NA,0,0,2
2020-02-21,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-21,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-21,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-21,"WV",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-21,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-21,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-21,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-21,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-21,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-21,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-22,"IL",NA,0,NA,0,NA,0,NA,0,0,2
2020-02-22,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-22,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-22,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-22,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-22,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-22,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-22,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-22,"KS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-22,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-22,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-23,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-23,"KS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-23,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-23,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-23,"IL",NA,0,NA,0,NA,0,NA,0,0,2
2020-02-23,"MO",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-23,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-23,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-23,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-23,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-23,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-23,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-24,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-24,"MO",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-24,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-24,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-24,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-24,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-24,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-24,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-24,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-24,"KS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-24,"IL",NA,0,NA,0,NA,0,NA,0,0,2
2020-02-24,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-24,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-25,"IL",NA,0,NA,0,NA,0,NA,0,0,2
2020-02-25,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-25,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-25,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-25,"MO",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-25,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-25,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-25,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-25,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-25,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-25,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-25,"KS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-25,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-26,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"MO",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"KS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"IL",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-26,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"IL",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"KS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-27,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"TX",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-27,"MO",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"MO",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"TX",NA,0,NA,0,NA,0,NA,0,0,2
2020-02-28,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-28,"KS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"IL",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-28,"WA",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"MO",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"IL",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"IN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-02-29,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"KS",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"WA",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"HI",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-02-29,"TX",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-01,"NE",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-01,"IL",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"GA",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-01,"WI",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-01,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"MO",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"MD",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"PA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"IN",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-01,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"NJ",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-01,"AL",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-01,"HI",NA,0,NA,0,NA,0,NA,0,0,4
2020-03-01,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"WA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"LA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-01,"OH",NA,0,NA,0,NA,0,NA,0,0,4
2020-03-01,"KS",NA,0,NA,0,NA,0,NA,0,0,6
2020-03-01,"CA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"IA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"TX",NA,0,NA,0,NA,0,NA,0,0,8
2020-03-01,"MI",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"WY",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"MT",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"OK",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"ND",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"KY",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"WV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"ME",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-01,"PR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"MT",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-02,"AL",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"WI",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-02,"PR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"IL",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"IA",NA,0,NA,0,NA,0,NA,0,1,3
2020-03-02,"MI",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"SC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"PA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"OH",NA,0,NA,0,NA,0,NA,0,0,5
2020-03-02,"GA",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-02,"WA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"KS",NA,0,NA,0,NA,0,NA,0,0,6
2020-03-02,"ME",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"MD",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"CA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-02,"IN",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-02,"NE",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-02,"WY",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"KY",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"OK",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"VA",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-02,"ND",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"MO",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-02,"AZ",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"WV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"NJ",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-02,"HI",NA,0,NA,0,NA,0,NA,0,0,4
2020-03-02,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-02,"TX",NA,0,NA,0,NA,0,NA,0,0,9
2020-03-02,"LA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-03,"VA",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-03,"NJ",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-03,"AZ",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"IA",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-03,"PA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"KS",NA,0,NA,0,NA,0,NA,0,0,6
2020-03-03,"WA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"MT",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-03,"IL",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"NE",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-03,"PR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"CA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-03,"ME",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"MD",NA,0,NA,0,NA,0,NA,0,6,1
2020-03-03,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"WY",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"IN",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-03,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"OK",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"WV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"LA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-03,"OH",NA,0,NA,0,NA,0,NA,0,0,5
2020-03-03,"RI",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"MI",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"ND",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"GA",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-03,"MO",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-03,"HI",NA,0,NA,0,NA,0,NA,0,0,4
2020-03-03,"TX",NA,0,NA,0,NA,0,NA,0,0,9
2020-03-03,"AL",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"KY",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"SC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-03,"WI",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-03,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"PA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"KY",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"TX",NA,0,NA,0,NA,0,NA,0,0,9
2020-03-04,"LA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-04,"MO",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-04,"IA",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-04,"WV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"ND",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"CA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-04,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"SC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"ME",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"IL",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"PR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"WI",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-04,"AZ",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"RI",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"OH",NA,0,NA,0,NA,0,NA,0,0,5
2020-03-04,"MD",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"OK",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"NE",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-04,"MT",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-04,"AL",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"WA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"IN",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-04,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"KS",NA,0,NA,0,NA,0,NA,0,0,6
2020-03-04,"NJ",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-04,"HI",NA,0,NA,0,NA,0,NA,0,0,4
2020-03-04,"VA",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-04,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"GA",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-04,"WY",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-04,"MI",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"PA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"MI",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"CA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-05,"TX",NA,0,NA,0,NA,0,NA,0,0,9
2020-03-05,"ND",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"OH",NA,0,NA,0,NA,0,NA,0,0,6
2020-03-05,"KY",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-05,"WI",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-05,"IL",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"VA",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-05,"MN",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"AZ",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"IA",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-05,"MO",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-05,"LA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-05,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"PR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"WA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"RI",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"AL",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"OK",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"HI",NA,0,NA,0,NA,0,NA,0,0,4
2020-03-05,"NJ",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-05,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"MD",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"ME",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"GA",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-05,"SC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"WY",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"WV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-05,"MT",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-05,"NE",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-05,"KS",NA,0,NA,0,NA,0,NA,0,0,6
2020-03-05,"IN",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-06,"NJ",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-06,"OH",NA,0,NA,0,NA,0,NA,0,0,6
2020-03-06,"MT",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-06,"IL",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"CA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-06,"WV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"TX",NA,0,NA,0,NA,0,NA,0,0,9
2020-03-06,"MI",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"PR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"LA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-06,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"NE",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-06,"IA",NA,0,NA,0,NA,0,NA,0,0,3
2020-03-06,"WY",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"GA",NA,0,NA,0,NA,0,NA,0,0,6
2020-03-06,"VA",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-06,"KY",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-06,"HI",NA,0,NA,0,NA,0,NA,0,0,4
2020-03-06,"MN",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-06,"PA",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"WA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-06,"AL",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-06,"ND",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"MO",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-06,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"RI",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"KS",NA,0,NA,0,NA,0,NA,0,0,7
2020-03-06,"AZ",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"IN",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-06,"WI",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-06,"MS",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"OK",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"MD",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"SC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-06,"ME",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-07,"CA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-07,"NV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-07,"PR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-07,"MT",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-07,"OK",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-07,"LA",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-07,"IN",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-07,"OR",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-07,"WV",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-07,"MN",NA,0,NA,0,NA,0,NA,0,0,2
2020-03-07,"VA",NA,0,NA,0,NA,0,NA,0,NA,0
2020-03-07,"NC",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-07,"GA",NA,0,NA,0,NA,0,NA,0,0,6
2020-03-07,"OH",NA,0,NA,0,NA,0,NA,0,0,6
2020-03-07,"MI",NA,0,NA,0,NA,0,NA,0,0,1
2020-03-07,"WY",NA,0,NA,0,NA,0,NA,0,0,1
